brand,model,condition,currency,dual_sim,has_5g,has_esim,warranty_days,storage_gb,ram_gb,battery_health_percent,listed_price,phone_type,model_tier,brand_tier,phone_age_years,is_flagship
Xiaomi,Redmi Note 10,used,LKR,1,0,0,0.0,64.0,4.0,,19000.0,android,4,2,3.0,0
Infinix,Smart 8,used,LKR,1,0,0,0.0,64.0,4.0,,15000.0,android,3,1,3.0,0
Samsung,Galaxy M01s,used,LKR,1,0,0,0.0,64.0,3.0,,5000.0,android,3,3,3.0,0
Honor,X6b,used,LKR,1,0,0,0.0,64.0,6.0,,20000.0,android,3,2,3.0,0
Sony,Xperia XZ1,used,LKR,1,0,0,0.0,64.0,4.0,,10000.0,android,3,3,3.0,0
Oppo,A3s,used,LKR,1,0,0,0.0,128.0,3.0,,12550.0,android,3,2,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12500.0,android,3,2,3.0,0
Huawei,Nova 7i,used,LKR,1,0,0,0.0,64.0,8.0,,20000.0,android,3,2,3.0,0
Samsung,Galaxy A50,used,LKR,1,0,0,0.0,64.0,4.0,,18000.0,android,5,3,3.0,0
Samsung,Galaxy A04,used,LKR,1,0,0,0.0,64.0,3.0,,20000.0,android,3,3,3.0,0
Samsung,Galaxy M01s,used,LKR,1,0,0,0.0,64.0,3.0,,15500.0,android,3,3,3.0,0
Infinix,Smart 4,used,LKR,1,0,0,0.0,64.0,4.0,,9900.0,android,3,1,3.0,0
Samsung,Galaxy A02,used,LKR,1,0,0,0.0,64.0,2.0,,15000.0,android,3,3,3.0,0
Samsung,Galaxy Note 4,used,LKR,1,0,0,0.0,64.0,3.0,,14000.0,android,3,3,3.0,0
Xiaomi,Redmi 10A,used,LKR,1,0,0,0.0,64.0,2.0,,17000.0,android,3,2,3.0,0
Samsung,Galaxy J7,used,LKR,1,0,0,0.0,64.0,2.0,,12000.0,android,3,3,3.0,0
Samsung,Galaxy A13,used,LKR,1,0,0,0.0,64.0,3.0,,17500.0,android,3,3,3.0,0
Xiaomi,Redmi 8A,used,LKR,1,0,0,0.0,64.0,2.0,,10000.0,android,3,2,3.0,0
Samsung,Galaxy M31,used,LKR,1,0,0,0.0,64.0,6.0,,20000.0,android,3,3,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12499.0,android,3,2,3.0,0
Xiaomi,Mi 9T,used,LKR,1,0,0,0.0,64.0,4.0,,12500.0,android,3,2,3.0,0
Samsung,Galaxy A04,used,LKR,1,0,0,0.0,32.0,4.0,,17000.0,android,3,3,3.0,0
Honor,X5,used,LKR,1,0,0,0.0,64.0,4.0,,16000.0,android,3,2,3.0,0
Samsung,Galaxy A10,used,LKR,1,0,0,0.0,64.0,2.0,,13500.0,android,3,3,3.0,0
Xiaomi,Redmi A3,used,LKR,1,0,0,0.0,64.0,3.0,,18000.0,android,2,2,3.0,0
Vivo,Y11,used,LKR,1,0,0,0.0,256.0,3.0,,14500.0,android,3,2,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12499.0,android,3,2,3.0,0
Samsung,Galaxy A04e,used,LKR,1,0,0,0.0,32.0,3.0,,14650.0,android,3,3,3.0,0
Oppo,A17K,used,LKR,1,0,0,0.0,64.0,3.0,,20000.0,android,3,2,3.0,0
Samsung,Galaxy M13,used,LKR,1,0,0,0.0,64.0,4.0,,16000.0,android,3,3,3.0,0
Vivo,Y85,used,LKR,1,0,0,0.0,64.0,4.0,,13000.0,android,3,2,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,64.0,3.0,,13500.0,android,3,2,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,64.0,4.0,,18000.0,android,3,2,3.0,0
Infinix,Smart 9,used,LKR,1,0,0,0.0,64.0,4.0,,13500.0,android,3,1,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12500.0,android,3,2,3.0,0
Oppo,A31,used,LKR,1,0,0,0.0,256.0,8.0,,14990.0,android,3,2,3.0,0
Vivo,Y11,used,LKR,1,0,0,0.0,256.0,3.0,,14499.0,android,3,2,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,10990.0,android,3,2,3.0,0
Xiaomi,Redmi A2 plus,used,LKR,1,0,0,0.0,32.0,3.0,,16000.0,android,2,2,3.0,0
Samsung,Galaxy J7,used,LKR,1,0,0,0.0,64.0,2.0,,6500.0,android,3,3,3.0,0
Oppo,A31,used,LKR,1,0,0,0.0,256.0,8.0,,20000.0,android,3,2,3.0,0
Oppo,A17K,used,LKR,1,0,0,0.0,64.0,3.0,,18000.0,android,3,2,3.0,0
Vivo,V20,used,LKR,1,0,0,0.0,64.0,4.0,,16000.0,android,3,2,3.0,0
Xiaomi,Redmi A3,used,LKR,1,0,0,0.0,64.0,3.0,,20000.0,android,2,2,3.0,0
Samsung,Galaxy A20,used,LKR,1,0,0,0.0,64.0,3.0,,15000.0,android,3,3,3.0,0
Oppo,A17,used,LKR,1,0,0,0.0,64.0,4.0,,11000.0,android,3,2,3.0,0
Xiaomi,Redmi A2 plus,used,LKR,1,0,0,0.0,64.0,3.0,,16000.0,android,2,2,3.0,0
Xiaomi,Redmi 9C,used,LKR,1,0,0,0.0,64.0,2.0,,11000.0,android,3,2,3.0,0
Tecno,Spark 30C,used,LKR,1,0,0,0.0,64.0,4.0,,18000.0,android,3,1,3.0,0
Oppo,A12,used,LKR,1,0,0,0.0,64.0,4.0,,14500.0,android,3,2,3.0,0
Samsung,Galaxy A34,used,LKR,1,1,0,0.0,64.0,6.0,,20000.0,android,3,3,3.0,0
Vivo,Y17,used,LKR,1,0,0,0.0,128.0,4.0,,19000.0,android,3,2,3.0,0
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,20000.0,android,3,3,3.0,0
Xiaomi,Mi 9T,used,LKR,1,0,0,0.0,64.0,4.0,,13000.0,android,3,2,3.0,0
Vivo,V202,used,LKR,1,0,0,0.0,32.0,3.0,,16500.0,android,3,2,3.0,0
Oppo,A16,used,LKR,1,0,0,0.0,16.0,3.0,,20000.0,android,3,2,3.0,0
Oppo,A15,used,LKR,1,0,0,0.0,32.0,2.0,,16000.0,android,3,2,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12500.0,android,3,2,3.0,0
Oppo,A16k,used,LKR,1,0,0,0.0,32.0,3.0,,18000.0,android,3,2,3.0,0
Samsung,Galaxy A20,used,LKR,1,0,0,0.0,64.0,3.0,,11000.0,android,3,3,3.0,0
Xiaomi,Redmi A3,used,LKR,1,0,0,0.0,64.0,3.0,,17500.0,android,2,2,3.0,0
Vivo,Y51,used,LKR,1,0,0,0.0,128.0,6.0,,18000.0,android,3,2,3.0,0
Samsung,Galaxy A03,used,LKR,1,0,0,0.0,64.0,3.0,,13000.0,android,3,3,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12552.0,android,3,2,3.0,0
Vivo,Y11,used,LKR,1,0,0,0.0,256.0,3.0,,14530.0,android,3,2,3.0,0
Samsung,Galaxy A20,used,LKR,1,0,0,0.0,64.0,3.0,,11500.0,android,3,3,3.0,0
Oppo,A15s,used,LKR,1,0,0,0.0,64.0,4.0,,16000.0,android,3,2,3.0,0
ZTE,Blade A53,used,LKR,1,0,0,0.0,32.0,2.0,,15000.0,android,3,1,3.0,0
Vivo,V202,used,LKR,1,0,0,0.0,32.0,3.0,,18000.0,android,3,2,3.0,0
Oppo,A5,used,LKR,1,0,0,0.0,64.0,4.0,,12500.0,android,3,2,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12550.0,android,3,2,3.0,0
Vivo,Y17,used,LKR,1,0,0,0.0,256.0,4.0,,15450.0,android,3,2,3.0,0
Oppo,A53,used,LKR,1,0,0,0.0,64.0,4.0,,18000.0,android,3,2,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,12540.0,android,3,2,3.0,0
Vivo,Y11,used,LKR,1,0,0,0.0,256.0,3.0,,14500.0,android,3,2,3.0,0
Samsung,Galaxy Note 8,used,LKR,1,0,0,0.0,64.0,6.0,,18000.0,android,3,3,3.0,0
Xiaomi,Redmi 12,used,LKR,1,0,0,0.0,64.0,4.0,,19000.0,android,3,2,3.0,0
Samsung,Galaxy A10,used,LKR,1,0,0,0.0,64.0,2.0,,13000.0,android,3,3,3.0,0
Samsung,Galaxy A03s,used,LKR,1,0,0,0.0,64.0,4.0,,16000.0,android,3,3,3.0,0
Vivo,Y93,used,LKR,1,0,0,0.0,128.0,4.0,,10000.0,android,3,2,3.0,0
Samsung,Galaxy A15,used,LKR,1,0,0,0.0,128.0,6.0,,37000.0,android,3,3,3.0,0
Samsung,Galaxy A33,used,LKR,1,1,0,0.0,64.0,6.0,,35000.0,android,3,3,3.0,0
Samsung,Galaxy A16,used,LKR,1,0,0,0.0,64.0,4.0,,36990.0,android,3,3,3.0,0
Samsung,Galaxy A51,used,LKR,1,0,0,0.0,64.0,4.0,,32500.0,android,5,3,3.0,0
Samsung,Galaxy M31,used,LKR,1,0,0,0.0,64.0,6.0,,20500.0,android,3,3,3.0,0
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,22000.0,android,3,3,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,64.0,4.0,,40000.0,android,3,2,3.0,0
Google,Pixel 5,used,LKR,1,1,1,0.0,64.0,8.0,,38000.0,android,3,3,3.0,0
ZTE,Blade A55,used,LKR,1,0,0,0.0,128.0,4.0,,21000.0,android,3,1,3.0,0
ZTE,nubia V80,used,LKR,1,0,0,0.0,64.0,4.0,,33000.0,android,3,1,3.0,0
Samsung,Galaxy A05s,used,LKR,1,0,0,0.0,64.0,4.0,,26500.0,android,3,3,3.0,0
Samsung,Galaxy A04s,used,LKR,1,0,0,0.0,128.0,4.0,,24990.0,android,3,3,3.0,0
Xiaomi,Redmi 13C,used,LKR,1,0,0,0.0,128.0,6.0,,25500.0,android,3,2,3.0,0
Vivo,Y03,used,LKR,1,0,0,0.0,128.0,4.0,,24990.0,android,3,2,3.0,0
Xiaomi,Redmi Note 12,used,LKR,1,0,0,0.0,128.0,6.0,,24500.0,android,4,2,3.0,0
Honor,X5,used,LKR,1,0,0,0.0,64.0,4.0,,24490.0,android,3,2,3.0,0
Motorola,G04s,used,LKR,1,0,0,0.0,64.0,4.0,,24990.0,android,3,2,3.0,0
Oppo,A78,used,LKR,1,1,0,0.0,256.0,8.0,,34990.0,android,3,2,3.0,0
Xiaomi,Redmi A5,used,LKR,1,0,0,0.0,128.0,4.0,,24990.0,android,2,2,3.0,0
Honor,X6c,used,LKR,1,0,0,0.0,128.0,6.0,,29990.0,android,3,2,3.0,0
Samsung,Galaxy M14,used,LKR,1,1,0,0.0,64.0,4.0,,27500.0,android,3,3,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,64.0,4.0,,33500.0,android,3,2,3.0,0
Samsung,Galaxy A04,used,LKR,1,0,0,0.0,64.0,4.0,,22000.0,android,3,3,3.0,0
Samsung,Galaxy S21 FE,used,LKR,1,1,1,0.0,64.0,6.0,,27500.0,android,8,3,3.0,1
Samsung,Galaxy M05,used,LKR,1,0,0,0.0,64.0,4.0,,27000.0,android,3,3,3.0,0
Samsung,Galaxy A07,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,3,3.0,0
Samsung,Galaxy A70,used,LKR,1,0,0,0.0,64.0,6.0,,26500.0,android,5,3,3.0,0
Samsung,Galaxy S20FE,used,LKR,1,1,1,0.0,64.0,6.0,,38000.0,android,8,3,3.0,1
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,3,3.0,0
Xiaomi,Redmi A5,used,LKR,1,0,0,0.0,64.0,3.0,,28000.0,android,2,2,3.0,0
Honor,X7c,used,LKR,1,0,0,0.0,256.0,6.0,,35550.0,android,3,2,3.0,0
Xiaomi,Redmi Note 10s,used,LKR,1,0,0,0.0,64.0,6.0,,23000.0,android,4,2,3.0,0
Google,Pixel 5,used,LKR,1,1,1,0.0,64.0,8.0,,32000.0,android,3,3,3.0,0
Xiaomi,Redmi 13C,used,LKR,1,0,0,0.0,64.0,4.0,,28000.0,android,3,2,3.0,0
Realme,C85,used,LKR,1,0,0,0.0,64.0,4.0,,39500.0,android,3,2,3.0,0
Samsung,Galaxy A07,used,LKR,1,0,0,0.0,64.0,4.0,,34500.0,android,3,3,3.0,0
Samsung,Galaxy M34,used,LKR,1,0,0,0.0,64.0,6.0,,38000.0,android,3,3,3.0,0
Xiaomi,Redmi 10A,used,LKR,1,0,0,0.0,64.0,2.0,,21500.0,android,3,2,3.0,0
Huawei,Nova 5,used,LKR,1,0,0,0.0,64.0,4.0,,22000.0,android,3,2,3.0,0
Honor,X7,used,LKR,1,0,0,0.0,128.0,6.0,,34999.0,android,3,2,3.0,0
Vivo,T2 X,used,LKR,1,0,0,0.0,128.0,4.0,,34250.0,android,3,2,3.0,0
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,24990.0,android,3,3,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,256.0,8.0,,38990.0,android,3,2,3.0,0
Samsung,Galaxy M33,used,LKR,1,1,0,0.0,64.0,6.0,,26000.0,android,3,3,3.0,0
Samsung,Galaxy A07,used,LKR,1,0,0,0.0,64.0,4.0,,35900.0,android,3,3,3.0,0
Samsung,Galaxy F15,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,2,3,3.0,0
Samsung,Galaxy A05s,used,LKR,1,0,0,0.0,64.0,4.0,,26500.0,android,3,3,3.0,0
Samsung,Galaxy A23,used,LKR,1,0,0,0.0,128.0,4.0,,27000.0,android,3,3,3.0,0
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,3,3.0,0
Xiaomi,Redmi A5,used,LKR,1,0,0,0.0,64.0,3.0,,24000.0,android,2,2,3.0,0
Xiaomi,Redmi Note 14,used,LKR,1,0,0,0.0,256.0,8.0,,22000.0,android,4,2,3.0,0
Vivo,T4X,used,LKR,1,0,0,0.0,64.0,6.0,,31000.0,android,3,2,3.0,0
Samsung,Galaxy A53,used,LKR,1,1,0,0.0,64.0,6.0,,40000.0,android,5,3,3.0,0
Infinix,Hot 60i,used,LKR,1,0,0,0.0,128.0,6.0,,31990.0,android,3,1,3.0,0
Xiaomi,Redmi 13C,used,LKR,1,0,0,0.0,64.0,4.0,,25000.0,android,3,2,3.0,0
Xiaomi,Mi 11,used,LKR,1,0,0,0.0,64.0,4.0,,34000.0,android,3,2,3.0,0
Honor,X5b,used,LKR,1,0,0,0.0,128.0,4.0,,24999.0,android,3,2,3.0,0
Samsung,Galaxy A07,used,LKR,1,0,0,0.0,64.0,4.0,,36500.0,android,3,3,3.0,0
ZTE,Blade A71,used,LKR,1,0,0,0.0,64.0,3.0,,22555.0,android,3,1,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,64.0,4.0,,32000.0,android,3,2,3.0,0
Samsung,Galaxy S10 Plus,used,LKR,1,0,0,0.0,64.0,8.0,,35000.0,android,3,3,3.0,0
Xiaomi,Redmi 12,used,LKR,1,0,0,0.0,64.0,4.0,,24000.0,android,3,2,3.0,0
Oppo,A5x,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,2,3.0,0
Samsung,Galaxy A52,used,LKR,1,0,0,0.0,64.0,6.0,,32500.0,android,5,3,3.0,0
ZTE,nubia V80,used,LKR,1,0,0,0.0,128.0,8.0,,38999.0,android,3,1,3.0,0
Samsung,Galaxy A23,used,LKR,1,0,0,0.0,64.0,4.0,,25500.0,android,3,3,3.0,0
Samsung,Galaxy M15,used,LKR,1,1,0,0.0,128.0,8.0,,35000.0,android,3,3,3.0,0
Honor,X6,used,LKR,1,0,0,0.0,64.0,4.0,,25000.0,android,3,2,3.0,0
Xiaomi,Redmi Note 12,used,LKR,1,0,0,0.0,64.0,4.0,,27500.0,android,4,2,3.0,0
Xiaomi,Redmi 9,used,LKR,1,0,0,0.0,64.0,3.0,,23000.0,android,3,2,3.0,0
ZTE,nubia V80,used,LKR,1,0,0,0.0,128.0,4.0,,34999.0,android,3,1,3.0,0
Samsung,Galaxy A52s,used,LKR,1,1,0,0.0,64.0,6.0,,21000.0,android,5,3,3.0,0
Samsung,Galaxy A30,used,LKR,1,0,0,0.0,32.0,3.0,,28000.0,android,3,3,3.0,0
Samsung,Galaxy F07,used,LKR,1,0,0,0.0,64.0,4.0,,28000.0,android,2,3,3.0,0
Honor,X6b,used,LKR,1,0,0,0.0,64.0,6.0,,23000.0,android,3,2,3.0,0
Tecno,Spark 30C,used,LKR,1,0,0,0.0,64.0,4.0,,29990.0,android,3,1,3.0,0
Xiaomi,Redmi 13C,used,LKR,1,0,0,0.0,128.0,6.0,,23500.0,android,3,2,3.0,0
Sony,Xperia 5 6,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,3,3,3.0,0
Vivo,V40E,used,LKR,1,0,0,0.0,64.0,8.0,,35000.0,android,3,2,3.0,0
Sony,Xperia XZ1 6,used,LKR,1,0,0,0.0,64.0,1.0,,25000.0,android,3,3,3.0,0
Samsung,Galaxy A34,used,LKR,1,1,0,0.0,64.0,6.0,,30000.0,android,3,3,3.0,0
ZTE,Blade A55,used,LKR,1,0,0,0.0,64.0,4.0,,22000.0,android,3,1,3.0,0
ZTE,nubia V80,used,LKR,1,0,0,0.0,128.0,8.0,,38999.0,android,3,1,3.0,0
Google,Pixel 6 a,used,LKR,1,1,1,0.0,64.0,6.0,,35000.0,android,6,3,3.0,0
ZTE,nubia V60,used,LKR,1,0,0,0.0,64.0,4.0,,25000.0,android,3,1,3.0,0
Realme,13,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,3,2,3.0,0
Samsung,Galaxy A03s,used,LKR,1,0,0,0.0,128.0,4.0,,23000.0,android,3,3,3.0,0
Honor,X5,used,LKR,1,0,0,0.0,64.0,4.0,,23500.0,android,3,2,3.0,0
Oppo,A9,used,LKR,1,0,0,0.0,128.0,8.0,,27990.0,android,3,2,3.0,0
ZTE,nubia V80,used,LKR,1,0,0,0.0,256.0,4.0,,38999.0,android,3,1,3.0,0
Huawei,P40 Lite,used,LKR,1,1,0,0.0,128.0,4.0,,26000.0,android,3,2,3.0,0
Xiaomi,Redmi Note 15,used,LKR,1,0,0,0.0,64.0,6.0,,40000.0,android,4,2,3.0,0
Samsung,Galaxy A07,used,LKR,1,0,0,0.0,64.0,4.0,,37000.0,android,3,3,3.0,0
Samsung,Galaxy A07,used,LKR,1,0,0,0.0,64.0,4.0,,37000.0,android,3,3,3.0,0
Samsung,Galaxy S6,used,LKR,1,0,0,0.0,64.0,3.0,,30000.0,android,3,3,3.0,0
Xiaomi,Xiaomi 12,used,LKR,1,0,0,0.0,128.0,4.0,,21500.0,android,3,2,3.0,0
Samsung,Galaxy S10e,used,LKR,1,0,0,0.0,128.0,6.0,,36500.0,android,3,3,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,128.0,4.0,,27500.0,android,3,2,3.0,0
Oppo,A31,used,LKR,1,0,0,0.0,256.0,8.0,,21999.0,android,3,2,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,128.0,6.0,,36000.0,android,3,2,3.0,0
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,3,3.0,0
Vivo,Y29,used,LKR,1,0,0,0.0,256.0,8.0,,36500.0,android,3,2,3.0,0
Xiaomi,Redmi Note 13,used,LKR,1,0,0,0.0,64.0,6.0,,40000.0,android,4,2,3.0,0
Xiaomi,Redmi Note 9,used,LKR,1,0,0,0.0,256.0,4.0,,25000.0,android,4,2,3.0,0
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,22000.0,android,3,3,3.0,0
Xiaomi,Redmi 9,used,LKR,1,0,0,0.0,128.0,4.0,,23500.0,android,3,2,3.0,0
Infinix,Hot 50i,used,LKR,1,0,0,0.0,64.0,4.0,,25000.0,android,3,1,3.0,0
ZTE,Blade A76,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,1,3.0,0
Vivo,Y19,used,LKR,1,0,0,0.0,64.0,4.0,,28000.0,android,3,2,3.0,0
Honor,PLAY 10,used,LKR,1,0,0,0.0,64.0,4.0,,24990.0,android,3,2,3.0,0
Sony,Xperia 1 II,used,LKR,1,1,0,0.0,128.0,8.0,,39950.0,android,3,3,3.0,0
Samsung,Galaxy M23,used,LKR,1,1,0,0.0,128.0,4.0,,35990.0,android,3,3,3.0,0
Vivo,Y19,used,LKR,1,0,0,0.0,128.0,4.0,,38000.0,android,3,2,3.0,0
Xiaomi,Redmi 13,used,LKR,1,0,0,0.0,64.0,6.0,,30000.0,android,3,2,3.0,0
Samsung,Galaxy A05s,used,LKR,1,0,0,0.0,64.0,4.0,,24000.0,android,3,3,3.0,0
Realme,80X,used,LKR,1,0,0,0.0,256.0,4.0,,35500.0,android,3,2,3.0,0
Vivo,Y17,used,LKR,1,0,0,0.0,256.0,4.0,,21999.0,android,3,2,3.0,0
Xiaomi,Redmi Note 12,used,LKR,1,0,0,0.0,256.0,8.0,,34000.0,android,4,2,3.0,0
Samsung,Galaxy A22,used,LKR,1,0,0,0.0,128.0,4.0,,38000.0,android,3,3,3.0,0
Samsung,Galaxy A24,used,LKR,1,0,0,0.0,64.0,4.0,,38000.0,android,3,3,3.0,0
Xiaomi,Redmi Note 12,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,4,2,3.0,0
Xiaomi,Redmi 14C,used,LKR,1,0,0,0.0,256.0,4.0,,29999.0,android,3,2,3.0,0
Google,Pixel 6,used,LKR,1,1,1,0.0,128.0,8.0,,39000.0,android,6,3,3.0,0
Samsung,Galaxy S8+,used,LKR,1,0,0,0.0,64.0,4.0,,39000.0,android,3,3,3.0,0
Huawei,Y9,used,LKR,1,0,0,0.0,64.0,4.0,,20500.0,android,3,2,3.0,0
Xiaomi,Redmi A5,used,LKR,1,0,0,0.0,64.0,3.0,,26500.0,android,2,2,3.0,0
Xiaomi,Redmi 13C,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,2,3.0,0
Samsung,Galaxy S8+,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,3,3,3.0,0
Xiaomi,Redmi 12,used,LKR,1,0,0,0.0,64.0,4.0,,26500.0,android,3,2,3.0,0
Xiaomi,Redmi 15C,used,LKR,1,0,0,0.0,64.0,4.0,,29500.0,android,3,2,3.0,0
Vivo,Y22S,used,LKR,1,0,0,0.0,64.0,4.0,,27000.0,android,3,2,3.0,0
Infinix,Hot 60i,used,LKR,1,0,0,0.0,64.0,4.0,,38500.0,android,3,1,3.0,0
Samsung,Galaxy A23,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,3,3,3.0,0
Vivo,Y19,used,LKR,1,0,0,0.0,64.0,4.0,,33000.0,android,3,2,3.0,0
Samsung,Galaxy M14,used,LKR,1,1,0,0.0,64.0,4.0,,28500.0,android,3,3,3.0,0
Samsung,Galaxy M31,used,LKR,1,0,0,0.0,64.0,6.0,,22000.0,android,3,3,3.0,0
Xiaomi,Redmi A5,used,LKR,1,0,0,0.0,64.0,3.0,,25000.0,android,2,2,3.0,0
Infinix,Hot 60i,used,LKR,1,0,0,0.0,64.0,4.0,,36000.0,android,3,1,3.0,0
Realme,14,used,LKR,1,0,0,0.0,64.0,4.0,,37000.0,android,3,2,3.0,0
Samsung,Galaxy A32,used,LKR,1,0,0,0.0,64.0,4.0,,28000.0,android,3,3,3.0,0
Xiaomi,Redmi A5,used,LKR,1,0,0,0.0,64.0,3.0,,27000.0,android,2,2,3.0,0
Infinix,Hot 60i,used,LKR,1,0,0,0.0,64.0,4.0,,37000.0,android,3,1,3.0,0
Vivo,V27,used,LKR,1,0,0,0.0,64.0,4.0,,37000.0,android,3,2,3.0,0
Xiaomi,Redmi 14C,used,LKR,1,0,0,0.0,64.0,4.0,,40000.0,android,3,2,3.0,0
Tecno,Spark 7,used,LKR,1,0,0,0.0,64.0,2.0,,24000.0,android,3,1,3.0,0
Google,Pixel 6,used,LKR,1,1,1,0.0,128.0,8.0,,35000.0,android,6,3,3.0,0
Samsung,Galaxy F07,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,2,3,3.0,0
Samsung,Galaxy A07,used,LKR,1,0,0,0.0,64.0,4.0,,31000.0,android,3,3,3.0,0
Samsung,Galaxy A31,used,LKR,1,0,0,0.0,64.0,4.0,,25000.0,android,3,3,3.0,0
Motorola,G04s,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,2,3.0,0
Honor,X6c,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,3,2,3.0,0
Samsung,Galaxy A06,used,LKR,1,0,0,0.0,64.0,4.0,,28000.0,android,3,3,3.0,0
Samsung,Galaxy A17,used,LKR,1,0,0,0.0,64.0,4.0,,40000.0,android,3,3,3.0,0
Infinix,Hot 60i,used,LKR,1,0,0,0.0,64.0,4.0,,32000.0,android,3,1,3.0,0
Huawei,Nova 9 SE,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,3,2,3.0,0
ZTE,nubia v70,used,LKR,1,0,0,0.0,64.0,4.0,,23000.0,android,3,1,3.0,0
Honor,X6c,used,LKR,1,0,0,0.0,128.0,6.0,,22500.0,android,3,2,3.0,0
Google,Pixel 5,used,LKR,1,1,1,0.0,64.0,8.0,,39750.0,android,3,3,3.0,0
ZTE,Blade A71,used,LKR,1,0,0,0.0,64.0,4.0,,21999.0,android,3,1,3.0,0
Xiaomi,Redmi A5,used,LKR,1,0,0,0.0,64.0,3.0,,26000.0,android,2,2,3.0,0
Honor,X5,used,LKR,1,0,0,0.0,64.0,4.0,,22500.0,android,3,2,3.0,0
Samsung,Galaxy A20e,used,LKR,1,0,0,0.0,64.0,4.0,,21000.0,android,3,3,3.0,0
Honor,play 10,used,LKR,1,0,0,0.0,64.0,4.0,,24990.0,android,3,2,3.0,0
Xiaomi,Xiaomi 13,used,LKR,1,0,0,0.0,64.0,4.0,,35000.0,android,3,2,3.0,0
Oppo,A53,used,LKR,1,0,0,0.0,64.0,4.0,,21000.0,android,3,2,3.0,0
Oppo,A53,used,LKR,1,0,0,0.0,64.0,4.0,,21000.0,android,3,2,3.0,0
Sony,Xperia 5 III,used,LKR,1,1,0,0.0,64.0,8.0,,25000.0,android,3,3,3.0,0
Vivo,Y19,used,LKR,1,0,0,0.0,128.0,4.0,,36000.0,android,3,2,3.0,0
Samsung,Galaxy M14,used,LKR,1,1,0,0.0,64.0,4.0,,25000.0,android,3,3,3.0,0
Samsung,Galaxy S10 Plus,used,LKR,1,0,0,0.0,128.0,8.0,,30000.0,android,3,3,3.0,0
Xiaomi,Redmi 9A,used,LKR,1,0,0,0.0,64.0,2.0,,21000.0,android,3,2,3.0,0
Xiaomi,Xiaomi 12,used,LKR,1,0,0,0.0,64.0,4.0,,30000.0,android,3,2,3.0,0
Samsung,Galaxy A51,used,LKR,1,0,0,0.0,64.0,4.0,,22500.0,android,5,3,3.0,0
Samsung,Galaxy S20 Ultra,used,LKR,1,1,1,0.0,64.0,12.0,,35000.0,android,9,3,3.0,1
Samsung,Galaxy A31,used,LKR,1,0,0,0.0,64.0,4.0,,24000.0,android,3,3,3.0,0
Honor,PLAY10,used,LKR,1,0,0,0.0,64.0,3.0,,34000.0,android,3,2,3.0,0
Huawei,Y6,used,LKR,1,0,0,0.0,64.0,3.0,,21500.0,android,3,2,3.0,0
